    DEPTH     CALD       TEND       CORR        DEN       NPHI        GRR        SPR       CALR       TENR       RILD       RILM       RFOC       TENS         DT
 2679.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.8228   -44.3299    10.6491   -61.1111     6.9931     6.3795     7.4177  -999.2500  -999.2500
 2679.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.7174   -44.0173    10.6499   -60.9610     6.9916     6.2918     7.5205  -999.2500  -999.2500
 2680.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    87.7236   -43.7046    10.6506   -60.8085     6.8940     6.2053     7.5225  -999.2500  -999.2500
 2680.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    89.5846   -43.3699    10.6364   -60.6427     6.8924     6.2053     7.5245  -999.2500  -999.2500
 2681.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    94.4115   -42.7753    10.6373   -60.4887     6.8911     6.2053     7.5788  -999.2500  -999.2500
 2681.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.0319   -42.4626    10.6381   -60.3604     6.8897     6.2918     7.6340  -999.2500  -999.2500
 2682.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.3455   -42.4512    10.6389   -60.1927     6.8880     6.3795     7.6891  -999.2500  -999.2500
 2682.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.5584   -42.4397    10.6548   -60.0387     6.9412     6.3795     7.6911  -999.2500  -999.2500
 2683.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.0002   -42.7295    10.6556   -59.9099     6.9816     6.3795     7.6400  -999.2500  -999.2500
 2683.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.3412   -43.1670    10.6866   -59.7597     6.9800     6.3795     7.5892  -999.2500  -999.2500
 2684.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    99.0790   -43.6102    10.7176   -59.6096     7.0759     6.4239     7.4872  -999.2500  -999.2500
 2684.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   100.0068   -44.4995    10.7485   -59.4348     7.0744     6.4685     7.4370  -999.2500  -999.2500
 2685.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.9526   -45.0905    10.7796   -59.2928     7.1348     6.3795     7.3880  -999.2500  -999.2500
 2685.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.2316   -45.6786    10.8406   -59.1592     7.1704     6.2053     7.4414  -999.2500  -999.2500
 2686.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.5395   -45.9683    10.8715   -59.0090     7.1686     6.1624     7.4438  -999.2500  -999.2500
 2686.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.4507   -45.9569    10.9024   -58.8588     7.2170     6.1624     7.4457  -999.2500  -999.2500
 2687.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.1718   -45.9454    10.9182   -66.1963     7.2154     6.2053     7.4995  -999.2500  -999.2500
 2687.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.6136   -45.9337    10.9341   -66.0661     7.2040     6.2918     7.5536  -999.2500  -999.2500
 2688.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.3324   -45.7691    10.9351   -73.4234     7.1626     6.3355     7.6086  -999.2500  -999.2500
 2688.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.5789   -45.6070    10.9359   -73.2733     7.1611     6.3795     7.7168  -999.2500  -999.2500
 2689.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    94.4902   -45.2944    10.9366   -73.0999     7.1595     6.3795     7.7725  -999.2500  -999.2500
 2689.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.4237   -44.9817    10.9374   -70.8269     7.1065     6.4239     7.8286  -999.2500  -999.2500
 2690.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.7315   -44.6687    10.9384   -65.3082     7.0582     6.3795     7.7766  -999.2500  -999.2500
 2690.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    89.7378   -44.3535    10.9693   -72.6736     6.9598     6.3795     7.6716  -999.2500  -999.2500
 2691.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.0679   -44.0409    11.0605   -72.4960     6.8478     6.2918     7.6015  -999.2500  -999.2500
 2691.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.6941   -43.7282    11.0914   -79.8970     6.7666     6.1624     7.4146  -999.2500  -999.2500
 2692.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.2252   -43.4156    11.1072   -87.2624     6.7186     6.0357     7.1150  -999.2500  -999.2500
 2692.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.2646   -43.4013    11.0929   -79.5772     6.6709     5.8708     6.9223  -999.2500  -999.2500
 2693.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.3047   -43.2392    11.0789   -71.8921     6.5776     5.7901     6.6883  -999.2500  -999.2500
 2693.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.8243   -43.0772    11.0644   -71.7500     6.4858     5.7104     6.5979  -999.2500  -999.2500
 2694.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.6347   -43.0657    11.0352   -71.6079     6.3953     5.7682     6.5088  -999.2500  -999.2500
 2694.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.8699   -43.0542    11.0362   -63.9583     6.3061     5.8303     6.5562  -999.2500  -999.2500
 2695.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    99.6278   -43.0400    11.0370   -71.3237     6.2182     5.8303     6.6495  -999.2500  -999.2500
 2695.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   101.1445   -43.3326    11.0378   -86.1966     6.1314     5.7494     6.6512  -999.2500  -999.2500
 2696.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   100.2623   -43.4689    11.0687  -101.0695     6.0823     5.6319     6.6022  -999.2500  -999.2500
 2696.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.4752   -43.7586    11.1297  -100.8919     6.0289     5.7104     6.4285  -999.2500  -999.2500
 2697.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.3864   -43.9084    11.1909   -85.7348     5.9811     5.6319     6.3853  -999.2500  -999.2500
 2697.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.5042   -44.1876    11.2068   -70.5422     5.9587     5.5544     6.4765  -999.2500  -999.2500
 2698.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.2254   -44.4773    11.1323   -77.9076     5.9575     5.6366     6.5710  -999.2500  -999.2500
 2698.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.5556   -44.7642    11.0728   -85.3085     5.9151     5.7104     6.7089  -999.2500  -999.2500
 2699.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.0867   -44.7528    11.0136   -85.1308     5.8733     5.7104     6.7573  -999.2500  -999.2500
 2699.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    99.5545   -45.0422    11.0143   -84.9850     5.8720     5.6319     6.9010  -999.2500  -999.2500
 2700.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   101.0596   -45.0282    11.0754   -62.2886     5.8706     5.7104     7.0479  -999.2500  -999.2500
 2700.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.6604   -44.7156    11.1966   -54.6390     5.9103     5.4027     7.0502  -999.2500  -999.2500
 2701.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.4644   -44.5535    11.2577   -54.4969     5.9502     5.2551     6.9069  -999.2500  -999.2500
 2701.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.0856   -44.2409    11.2888   -84.3849     5.9490     5.3284     6.5333  -999.2500  -999.2500
 2702.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    94.4799   -43.7747    11.2745   -91.7503     6.0308     5.4780     6.3118  -999.2500  -999.2500
 2702.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    91.0855   -43.3115    11.2299   -69.0501     6.1134     5.6358     6.3565  -999.2500  -999.2500
 2703.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    88.4788   -42.8482    11.1706   -53.8930     6.1974     5.7104     6.4607  -999.2500  -999.2500
 2703.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    88.1879   -42.5356    11.1114   -53.7509     6.2219     5.7104     6.6282  -999.2500  -999.2500
 2704.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.9206   -42.2229    11.0820   -68.6239     6.3387     5.7901     6.7727  -999.2500  -999.2500
 2704.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.3696   -42.2086    11.0828   -68.4462     6.4555     5.8708     6.9116  -999.2500  -999.2500
 2705.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.4610   -42.1972    11.0836   -68.3041     6.5318     5.9941     7.0578  -999.2500  -999.2500
 2705.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    91.5703   -42.1857    11.0677   -68.1620     6.5286     6.0357     7.1572  -999.2500  -999.2500
 2706.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.1879   -42.1743    11.0593   -53.0030     6.4362     6.1199     7.2580  -999.2500  -999.2500
 2706.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.2021   -42.3226    11.0509   -52.8273     6.4335     6.2053     7.3097  -999.2500  -999.2500
 2707.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    89.8067   -42.7509    11.0425   -52.6851     6.3421     6.2053     7.3107  -999.2500  -999.2500
 2707.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    87.1060   -43.3419    11.0341   -67.5581     6.3399     6.1199     7.1612  -999.2500  -999.2500
 2708.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    88.0253   -43.9329    11.0248   -82.4324     6.2499     6.0357     6.9663  -999.2500  -999.2500
 2708.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.5644   -44.6744    11.0253   -97.3039     6.1615     5.9941     6.8679  -999.2500  -999.2500
 2709.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.8766   -45.4160    11.0410   -97.1263     6.1590     5.9116     6.7779  -999.2500  -999.2500
 2709.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   100.7413   -45.7057    11.0416   -96.9842     6.0714     5.8708     6.7788  -999.2500  -999.2500
 2710.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.3423   -45.6914    11.0423   -81.8271     6.0693     5.8708     6.7796  -999.2500  -999.2500
 2710.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.3400   -45.6800    11.0428   -81.6817     6.0247     5.8708     6.7805  -999.2500  -999.2500
 2711.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    94.7509   -45.5179    11.0434   -81.5074     5.9808     5.8708     6.7816  -999.2500  -999.2500
 2711.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.6571   -45.0518    11.0440   -80.8029     5.9783     5.8708     6.7825  -999.2500  -999.2500
 2712.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    90.5598   -44.7392    11.0446   -79.9631     5.9755     5.8708     6.7894  -999.2500  -999.2500
 2712.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    89.9672   -44.5929    11.0453   -79.1233     5.9689     5.8708     6.8040  -999.2500  -999.2500
 2713.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.3032   -44.3846    11.0459   -78.2835     5.9297     5.8303     6.8324  -999.2500  -999.2500
 2713.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.6393   -44.0317    11.0464   -77.4437     5.9270     5.7901     6.7861  -999.2500  -999.2500
 2714.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.2569   -43.8725    11.0470   -76.6039     5.9659     5.7901     6.7401  -999.2500  -999.2500
 2714.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    99.3828   -43.7133    11.0476   -75.7641     5.9633     5.7901     6.6482  -999.2500  -999.2500
 2715.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   100.9053   -43.7047    11.0482   -74.9243     6.0251     5.8303     6.5125  -999.2500  -999.2500
 2715.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   102.2052   -43.3928    11.0489   -74.0845     6.0835     5.8708     6.4684  -999.2500  -999.2500
 2716.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   105.1607   -43.3842    11.0645   -73.2447     6.1233     5.9544     6.5144  -999.2500  -999.2500
 2716.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   103.3650   -43.3765    11.0651   -72.4049     6.1717     6.0357     6.6062  -999.2500  -999.2500
 2717.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    99.4577   -43.3675    11.0807   -71.5650     6.2038     6.0912     6.7459  -999.2500  -999.2500
 2717.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.3603   -43.3584    11.0814   -70.7252     6.2373     6.1751     6.8901  -999.2500  -999.2500
 2718.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.4732   -43.3477    11.1121   -69.8854     6.2848     6.1743     7.0833  -999.2500  -999.2500
 2718.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.1822   -43.3391    11.1127   -68.9751     6.2822     6.1735     7.1335  -999.2500  -999.2500
 2719.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.6133   -43.3306    11.1434   -76.2762     6.3234     6.1727     7.1840  -999.2500  -999.2500
 2719.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   100.1358   -43.6235    11.1610   -76.0510     6.3649     6.1291     7.1354  -999.2500  -999.2500
 2720.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.7404   -43.9158    11.2049   -75.7866     6.3617     6.0860     6.9766  -999.2500  -999.2500
 2720.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.5314   -44.3569    11.2356   -75.5724     6.3592     6.0015     6.7525  -999.2500  -999.2500
 2721.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.0339   -44.8001    11.2512   -82.9193     6.3566     6.0007     6.7066  -999.2500  -999.2500
 2721.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.0517   -44.7915    11.2518   -82.6516     6.3540     5.9373     6.7543  -999.2500  -999.2500
 2722.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.7215   -45.0843    11.2373   -74.9249     6.3513     5.9164     6.8977  -999.2500  -999.2500
 2722.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.7001   -45.2262    11.2078   -74.6622     6.3486     5.8342     6.9460  -999.2500  -999.2500
 2723.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.3047   -45.0648    11.1782   -74.4481     6.3460     5.7932     6.7105  -999.2500  -999.2500
 2723.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.7120   -44.7550    11.1338   -66.7264     6.3434     5.7525     6.5279  -999.2500  -999.2500
 2724.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.0435   -44.5958    11.0892   -74.0240     6.2880     5.7120     6.4837  -999.2500  -999.2500
 2724.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.9543   -44.2298    11.0426   -88.8205     6.2507     5.7510     6.4846  -999.2500  -999.2500
 2725.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.1752   -43.8235    11.0001   -88.5529     6.2483     5.7900     6.5307  -999.2500  -999.2500
 2725.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.6978   -43.5137    11.0007   -80.8312     6.2458     5.8296     6.6227  -999.2500  -999.2500
 2726.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.1087   -43.2039    10.9860   -73.1095     6.0722     5.9100     6.6697  -999.2500  -999.2500
 2726.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.2050   -42.8941    11.0018   -65.3879     6.0279     5.9916     6.7169  -999.2500  -999.2500
 2727.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    89.2027   -42.5843    11.0024   -72.6812     5.9837     5.9906     6.7647  -999.2500  -999.2500
 2727.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    87.7051   -42.5736    11.0332   -87.4821     5.9816     5.9898     6.8601  -999.2500  -999.2500
 2728.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    89.5329   -42.5650    11.0338   -94.7755     5.9379     5.9067     6.9087  -999.2500  -999.2500
 2728.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.2665   -42.5564    11.0344   -87.0002     5.9767     5.8247     6.9096  -999.2500  -999.2500
 2729.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.4081   -42.8494    11.0349   -86.7860     5.9742     5.7436     6.9105  -999.2500  -999.2500
 2729.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500   100.1373   -43.4429    11.0335   -71.5034     6.0552     5.6638     6.8163  -999.2500  -999.2500
 2730.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    98.6432   -43.7355    10.9760   -63.7817     6.0524     5.6631     6.6771  -999.2500  -999.2500
 2730.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.5107   -44.3272    10.9615   -71.1286     6.0981     5.6624     6.5861  -999.2500  -999.2500
 2731.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    92.3369   -45.2222    10.9469   -78.3684     6.1318     5.7414     6.4963  -999.2500  -999.2500
 2731.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    93.8631   -45.8160    10.9627   -85.6618     6.1413     5.8199     6.4522  -999.2500  -999.2500
 2732.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    95.3856   -45.9581    10.9783   -85.3940     6.2120     5.9003     6.4533  -999.2500  -999.2500
 2732.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.6065   -46.0994    10.9941   -92.7409     6.2095     5.9818     6.4990  -999.2500  -999.2500
 2733.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    97.5293   -45.9387    11.0248   -92.4732     6.2070     5.9808     6.4999  -999.2500  -999.2500
 2733.5000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.9367   -45.8277    11.0705   -84.7515     6.2044     5.9800     6.5477  -999.2500  -999.2500
 2734.0000  -999.2500  -999.2500  -999.2500  -999.2500  -999.2500    96.0460   -45.7710    11.1153   -84.5345     6.1887     5.9733     6.6382  -999.2500  -999.2500
