   DEPTH        DT	   GR 	      ILD 	NPHI	   RHOB
  3070.200    71.1772    45.1569     3.3742    13.2905     2.6043 
  3070.400    71.2834    47.0077     3.4101    13.3319     2.6103 
  3070.600    71.2461    51.2305     3.4556    12.6380     2.6028 
  3070.800    70.6915    50.6722     3.5036    11.6445     2.6013 
  3071.000    69.6816    46.8408     3.5482    10.2813     2.6133 
  3071.200    68.4464    46.5916     3.5588     9.7657     2.6251 
  3071.400    67.9500    47.5613     3.5380    10.5072     2.6235 
  3071.600    68.7955    45.4890     3.4901    11.7609     2.6135 
  3071.800    70.4265    42.9398     3.4224    12.8080     2.6046 
  3072.000    71.5079    44.8799     3.3508    13.4405     2.6032 
  3072.200    71.6924    47.2381     3.2735    13.6735     2.6021 
  3072.400    71.7586    45.1604     3.2149    13.4401     2.5951 
  3072.600    71.9441    41.7594     3.1829    12.9230     2.5901 
  3072.800    72.1019    41.3346     3.1599    13.0212     2.5927 
  3073.000    72.2690    42.6716     3.1303    13.7768     2.5968 
  3073.200    72.2232    44.2631     3.1018    14.2861     2.6015 
  3073.400    72.1263    45.7578     3.1112    14.3229     2.6050 
  3073.600    72.0711    46.0770     3.2281    13.7444     2.6021 
  3073.800    71.6140    45.4948     3.6139    11.9061     2.5918 
  3074.000    69.7462    44.8969     4.2116     9.0171     2.5881 
  3074.200    66.2701    41.9719     5.0088     6.4699     2.5947 
  3074.400    64.0851    38.4693     6.3173     7.2715     2.5680 
  3074.600    66.1715    37.9569     8.5821    11.7714     2.4516 
  3074.800    72.5791    41.7165    11.7470    16.0054     2.2944 
  3075.000    80.1154    46.7902    14.7391    20.3253     2.2057 
  3075.200    84.7355    48.3165    16.2879    22.6513     2.1942 
  3075.400    86.2558    47.0453    16.0755    22.0428     2.1996 
  3075.600    86.0040    46.6836    14.8583    21.2054     2.1937 
  3075.800    85.5128    47.1153    13.0505    21.7899     2.1810 
  3076.000    85.1883    46.7438    10.8749    22.5918     2.1803 
  3076.200    83.9036    44.7876     8.7875    22.0000     2.2005 
  3076.400    80.9458    43.0901     7.2608    19.8941     2.2534 
  3076.600    76.7049    39.3366     6.1281    17.1202     2.3555 
  3076.800    71.4338    30.4427     5.0603    14.0333     2.4845 
  3077.000    66.9432    21.5735     4.0997    11.2883     2.5601 
  3077.200    65.6066    21.0128     3.4280    10.0487     2.5786 
  3077.400    68.2553    31.7224     3.0722    11.8272     2.5765 
  3077.600    72.6157    46.3409     2.8576    15.3016     2.5746 
  3077.800    75.4673    53.0214     2.6382    16.5312     2.5811 
  3078.000    77.0602    55.8919     2.4669    16.0136     2.5848 
  3078.200    78.7170    61.0429     2.4194    17.4199     2.5731 
  3078.400    79.7720    61.3822     2.4561    19.2697     2.5599 
  3078.600    79.4429    56.7337     2.5381    18.5072     2.5625 
  3078.800    77.8672    52.3945     2.7038    16.7568     2.5790 
  3079.000    75.9253    48.4081     3.0432    15.5270     2.5877 
  3079.200    73.7874    45.1393     3.4944    13.8912     2.5871 
  3079.400    71.0515    44.1060     4.0392    12.1075     2.5808 
  3079.600    68.5598    43.3012     4.7378    10.2334     2.5698 
  3079.800    67.7418    42.1478     5.7272     8.5542     2.5515 
  3080.000    69.1350    41.1288     7.1912     8.9048     2.5045 
  3080.200    71.7217    41.7693     9.2641    11.5275     2.4293 
  3080.400    74.0834    42.1193    11.6241    12.4663     2.3838 
  3080.600    76.0756    40.9157    13.7268    11.8755     2.3573 
  3080.800    78.4027    41.5975    14.5498    14.6111     2.2950 
  3081.000    80.4262    44.0501    13.4746    18.4766     2.2469 
  3081.200    80.1927    43.9542    11.9299    16.7198     2.2872 
