   DEPTH	DT	   GR  	      ILD 	NPHI 	    RHOB
  3020.800    91.7695    62.1445     9.2275    22.0469     2.2879 
  3021.000    90.7422    61.5312     8.8633    21.6016     2.3018 
  3021.200    88.5000    62.5977     8.2109    21.4722     2.3134 
  3021.400    86.1836    65.7891     7.5039    21.1523     2.3276 
  3021.600    86.5625    69.5898     6.7930    20.9045     2.3560 
  3021.800    89.3984    71.4844     6.3589    21.8164     2.3694 
  3022.000    90.0859    68.6250     6.2126    22.2539     2.3762 
  3022.200    88.4453    62.6250     6.1069    21.1367     2.3798 
  3022.400    84.3008    59.1484     6.0442    20.2344     2.3630 
  3022.600    82.1230    59.3633     6.2773    21.0820     2.3259 
  3022.800    83.1992    61.6367     6.8906    22.2734     2.2883 
  3023.000    86.5039    63.1523     7.4258    23.0430     2.2673 
  3023.200    90.9375    62.7070     7.8164    23.8047     2.2444 
  3023.400    94.8242    62.9141     8.2734    24.7656     2.2253 
  3023.600    96.2695    65.1406     8.7188    26.3438     2.2267 
  3023.800    95.7188    67.1680     9.2930    26.8555     2.2416 
  3024.000    95.7148    67.2578     9.6836    25.7656     2.2358 
  3024.200    97.1094    65.3203    10.1953    24.9219     2.2194 
  3024.400    98.0078    61.3750    11.2422    24.5898     2.2319 
  3024.600    96.7539    55.3750    13.9766    23.4375     2.2544 
  3024.800    90.2500    49.6875    17.8555    20.9141     2.2866 
  3025.000    77.0000    46.5312    22.2500    16.3125     2.3682 
  3025.200    65.0625    46.0352    27.1562    11.9062     2.4653 
  3025.400    63.9922    48.1289    28.7059    11.8086     2.4918 
  3025.600    75.4375    53.1250    27.0625    16.1250     2.4480 
  3025.800    87.1875    56.9062    23.9414    20.4297     2.3301 
  3026.000    93.8750    57.2227    19.5625    22.2109     2.2224 
  3026.200    98.3047    56.4570    14.3125    22.6641     2.1826 
  3026.400    99.0547    59.6250    11.9102    23.7188     2.1938 
  3026.600    97.4609    66.5000    11.0859    24.9492     2.2144 
  3026.800    95.5664    71.0938    10.4219    25.3909     2.2510 
  3027.000    94.1055    71.0469     9.0469    24.4375     2.2981 
  3027.200    92.7422    67.3125     7.4805    22.7578     2.3381 
  3027.400    89.8594    61.7500     6.0977    20.7188     2.3887 
  3027.600    84.3125    55.3750     5.0742    18.5469     2.4517 
  3027.800    79.0000    49.5703     4.3594    16.9883     2.5044 
  3028.000    75.8867    47.7317     3.9258    16.1211     2.5352 
